"","id","sales_num","visit_num","lagged_sales_num"
"10904",475,13,0,14
"10905",475,12,0,13
"10906",475,10,0,12
"10907",475,5,0,10
"10908",475,1,0,5
"10909",475,0,0,1
"10910",475,0,1,0
"10911",475,1,1,0
"10912",475,1,0,1
"10913",475,0,0,1
"10914",475,0,0,0
"10915",475,0,2,0
"10916",475,1,1,0
"10917",475,0,1,1
"10918",475,0,1,0
"10919",475,2,2,0
"10920",475,0,0,2
"10921",475,2,0,0
"10922",475,1,0,2
"10923",475,1,0,1
"10924",475,0,0,1
"10925",475,2,0,0
"10926",476,1,0,3
"10927",476,1,0,1
"10928",476,2,4,1
"10929",476,4,2,2
"10930",476,1,3,4
"10931",476,1,3,1
"10932",476,3,4,1
"10933",476,3,2,3
"10934",476,2,2,3
"10935",476,1,0,2
"10936",476,2,2,1
"10937",476,2,6,2
"10938",476,3,3,2
"10939",476,7,1,3
"10940",476,2,5,7
"10941",476,0,3,2
"10942",476,2,4,0
"10943",476,1,0,2
"10944",476,4,2,1
"10945",476,0,1,4
"10946",476,0,0,0
"10947",476,1,0,0
"10948",476,2,0,1
"10949",477,4,4,4
"10950",477,5,2,4
"10951",477,4,3,5
"10952",477,2,2,4
"10953",477,1,0,2
"10954",477,0,0,1
"10955",477,0,0,0
"10956",477,1,0,0
"10957",477,1,0,1
"10958",477,0,0,1
"10959",477,1,0,0
"10960",477,0,0,1
"10961",477,0,0,0
"10962",477,0,0,0
"10963",477,0,0,0
"10964",477,0,0,0
"10965",477,0,0,0
"10966",477,0,0,0
"10967",477,0,0,0
"10968",477,0,0,0
"10969",477,0,0,0
"10970",477,0,0,0
"10971",477,0,0,0
"10972",478,0,0,1
"10973",478,1,0,0
"10974",478,0,0,1
"10975",478,0,0,0
"10976",478,2,0,0
"10977",478,2,0,2
"10978",478,1,0,2
"10979",478,1,0,1
"10980",478,0,0,1
"10981",478,1,0,0
"10982",478,3,0,1
"10983",478,0,0,3
"10984",478,2,0,0
"10985",478,0,0,2
"10986",478,0,0,0
"10987",478,1,0,0
"10988",478,4,0,1
"10989",478,2,0,4
"10990",478,2,0,2
"10991",478,1,0,2
"10992",478,0,1,1
"10993",478,3,0,0
"10994",478,0,1,3
"10995",479,2,1,0
"10996",479,0,2,2
"10997",479,0,1,0
"10998",479,0,1,0
"10999",479,1,2,0
"11000",479,0,0,1
"11001",479,0,1,0
"11002",479,3,1,0
"11003",479,0,1,3
"11004",479,0,1,0
"11005",479,1,1,0
"11006",479,2,0,1
"11007",479,0,1,2
"11008",479,1,1,0
"11009",479,0,2,1
"11010",479,4,1,0
"11011",479,1,1,4
"11012",479,0,1,1
"11013",479,2,3,0
"11014",479,0,3,2
"11015",479,1,2,0
"11016",479,1,3,1
"11017",479,1,3,1
"11018",480,3,2,3
"11019",480,3,2,3
"11020",480,0,1,3
"11021",480,2,1,0
"11022",480,1,1,2
"11023",480,4,2,1
"11024",480,2,2,4
"11025",480,0,2,2
"11026",480,0,2,0
"11027",480,4,3,0
"11028",480,1,4,4
"11029",480,5,1,1
"11030",480,1,4,5
"11031",480,5,3,1
"11032",480,3,3,5
"11033",480,1,2,3
"11034",480,2,2,1
"11035",480,1,0,2
"11036",480,1,3,1
"11037",480,0,2,1
"11038",480,4,1,0
"11039",480,3,1,4
"11040",480,2,2,3
"11041",481,1,1,6
"11042",481,4,2,1
"11043",481,4,1,4
"11044",481,4,2,4
"11045",481,2,1,4
"11046",481,3,2,2
"11047",481,5,1,3
"11048",481,5,2,5
"11049",481,6,3,5
"11050",481,0,0,6
"11051",481,1,0,0
"11052",481,7,2,1
"11053",481,2,0,7
"11054",481,4,1,2
"11055",481,4,1,4
"11056",481,7,1,4
"11057",481,3,1,7
"11058",481,3,3,3
"11059",481,4,4,3
"11060",481,2,1,4
"11061",481,4,3,2
"11062",481,4,4,4
"11063",481,8,4,4
"11064",482,0,0,0
"11065",482,1,1,0
"11066",482,0,4,1
"11067",482,1,3,0
"11068",482,0,2,1
"11069",482,0,2,0
"11070",482,1,0,0
"11071",482,0,2,1
"11072",482,0,3,0
"11073",482,0,2,0
"11074",482,0,2,0
"11075",482,0,3,0
"11076",482,0,2,0
"11077",482,0,1,0
"11078",482,0,0,0
"11079",482,1,3,0
"11080",482,3,3,1
"11081",482,0,0,3
"11082",482,2,2,0
"11083",482,1,3,2
"11084",482,5,0,1
"11085",482,0,0,5
"11086",482,0,0,0
"11087",483,1,0,0
"11088",483,0,0,1
"11089",483,1,0,0
"11090",483,2,0,1
"11091",483,0,0,2
"11092",483,4,0,0
"11093",483,1,0,4
"11094",483,0,0,1
"11095",483,1,0,0
"11096",483,3,0,1
"11097",483,7,0,3
"11098",483,4,0,7
"11099",483,5,0,4
"11100",483,4,0,5
"11101",483,3,0,4
"11102",483,3,0,3
"11103",483,1,0,3
"11104",483,2,0,1
"11105",483,4,0,2
"11106",483,7,2,4
"11107",483,3,1,7
"11108",483,5,1,3
"11109",483,5,1,5
"11110",484,0,2,4
"11111",484,1,1,0
"11112",484,3,1,1
"11113",484,0,2,3
"11114",484,0,3,0
"11115",484,0,1,0
"11116",484,1,1,0
"11117",484,0,3,1
"11118",484,1,1,0
"11119",484,0,2,1
"11120",484,0,0,0
"11121",484,1,2,0
"11122",484,1,1,1
"11123",484,0,2,1
"11124",484,1,2,0
"11125",484,3,1,1
"11126",484,1,2,3
"11127",484,3,1,1
"11128",484,1,1,3
"11129",484,0,1,1
"11130",484,0,0,0
"11131",484,3,1,0
"11132",484,0,1,3
"11133",485,6,1,2
"11134",485,6,1,6
"11135",485,5,2,6
"11136",485,2,1,5
"11137",485,4,0,2
"11138",485,5,0,4
"11139",485,5,1,5
"11140",485,4,2,5
"11141",485,4,1,4
"11142",485,4,2,4
"11143",485,8,3,4
"11144",485,5,2,8
"11145",485,9,0,5
"11146",485,5,0,9
"11147",485,3,1,5
"11148",485,1,3,3
"11149",485,3,1,1
"11150",485,0,1,3
"11151",485,3,3,0
"11152",485,3,2,3
"11153",485,1,0,3
"11154",485,0,0,1
"11155",485,1,2,0
"11156",486,5,2,2
"11157",486,0,0,5
"11158",486,0,0,0
"11159",486,2,0,0
"11160",486,2,0,2
"11161",486,2,0,2
"11162",486,2,0,2
"11163",486,3,0,2
"11164",486,1,0,3
"11165",486,3,0,1
"11166",486,1,0,3
"11167",486,10,0,1
"11168",486,0,0,10
"11169",486,6,0,0
"11170",486,1,0,6
"11171",486,0,0,1
"11172",486,2,0,0
"11173",486,4,0,2
"11174",486,3,0,4
"11175",486,0,0,3
"11176",486,0,0,0
"11177",486,0,0,0
"11178",486,3,0,0
"11179",487,1,0,2
"11180",487,4,2,1
"11181",487,5,1,4
"11182",487,1,0,5
"11183",487,9,0,1
"11184",487,3,1,9
"11185",487,5,1,3
"11186",487,4,1,5
"11187",487,0,1,4
"11188",487,3,2,0
"11189",487,5,4,3
"11190",487,2,3,5
"11191",487,6,2,2
"11192",487,2,0,6
"11193",487,4,1,2
"11194",487,2,0,4
"11195",487,3,1,2
"11196",487,1,0,3
"11197",487,7,3,1
"11198",487,6,3,7
"11199",487,6,0,6
"11200",487,2,0,6
"11201",487,0,2,2
"11202",488,1,0,0
"11203",488,0,0,1
"11204",488,0,0,0
"11205",488,0,0,0
"11206",488,0,1,0
"11207",488,0,0,0
"11208",488,0,0,0
"11209",488,0,2,0
"11210",488,0,2,0
"11211",488,2,0,0
"11212",488,0,2,2
"11213",488,0,3,0
"11214",488,0,2,0
"11215",488,0,3,0
"11216",488,0,2,0
"11217",488,0,2,0
"11218",488,0,2,0
"11219",488,0,1,0
"11220",488,0,2,0
"11221",488,0,0,0
"11222",488,0,1,0
"11223",488,0,3,0
"11224",488,0,0,0
"11225",489,2,0,3
"11226",489,0,0,2
"11227",489,2,1,0
"11228",489,0,1,2
"11229",489,0,0,0
"11230",489,0,0,0
"11231",489,0,0,0
"11232",489,0,0,0
"11233",489,1,1,0
"11234",489,1,0,1
"11235",489,0,1,1
"11236",489,0,1,0
"11237",489,0,1,0
"11238",489,0,2,0
"11239",489,1,1,0
"11240",489,1,1,1
"11241",489,0,1,1
"11242",489,2,0,0
"11243",489,0,1,2
"11244",489,0,1,0
"11245",489,0,2,0
"11246",489,1,1,0
"11247",489,1,2,1
"11248",490,0,0,0
"11249",490,0,0,0
"11250",490,0,2,0
"11251",490,0,1,0
"11252",490,1,0,0
"11253",490,0,2,1
"11254",490,0,0,0
"11255",490,1,1,0
"11256",490,1,1,1
"11257",490,0,0,1
"11258",490,1,2,0
"11259",490,0,3,1
"11260",490,0,2,0
"11261",490,0,0,0
"11262",490,0,1,0
"11263",490,0,2,0
"11264",490,0,0,0
"11265",490,0,0,0
"11266",490,0,0,0
"11267",490,0,0,0
"11268",490,0,0,0
"11269",490,0,0,0
"11270",490,1,0,0
"11271",491,5,4,2
"11272",491,13,1,5
"11273",491,2,2,13
"11274",491,2,8,2
"11275",491,0,0,2
"11276",491,0,1,0
"11277",491,1,2,0
"11278",491,0,6,1
"11279",491,1,3,0
"11280",491,1,2,1
"11281",491,0,1,1
"11282",491,1,3,0
"11283",491,3,1,1
"11284",491,1,1,3
"11285",491,4,1,1
"11286",491,3,0,4
"11287",491,1,0,3
"11288",491,3,1,1
"11289",491,4,2,3
"11290",491,3,5,4
"11291",491,4,3,3
"11292",491,4,1,4
"11293",491,3,5,4
"11294",492,0,0,0
"11295",492,0,0,0
"11296",492,0,0,0
"11297",492,1,0,0
"11298",492,0,0,1
"11299",492,0,0,0
"11300",492,0,0,0
"11301",492,1,0,0
"11302",492,0,0,1
"11303",492,0,0,0
"11304",492,0,0,0
"11305",492,0,0,0
"11306",492,0,0,0
"11307",492,0,0,0
"11308",492,1,0,0
"11309",492,0,0,1
"11310",492,0,0,0
"11311",492,0,0,0
"11312",492,0,0,0
"11313",492,0,0,0
"11314",492,0,0,0
"11315",492,0,2,0
"11316",492,1,0,0
"11317",493,1,0,1
"11318",493,2,0,1
"11319",493,0,0,2
"11320",493,6,0,0
"11321",493,5,0,6
"11322",493,3,0,5
"11323",493,1,0,3
"11324",493,1,0,1
"11325",493,4,0,1
"11326",493,1,0,4
"11327",493,1,0,1
"11328",493,3,0,1
"11329",493,2,0,3
"11330",493,1,0,2
"11331",493,1,0,1
"11332",493,0,1,1
"11333",493,0,0,0
"11334",493,1,0,0
"11335",493,1,3,1
"11336",493,2,1,1
"11337",493,1,3,2
"11338",493,2,1,1
"11339",493,7,2,2
"11340",494,1,0,2
"11341",494,2,1,1
"11342",494,1,1,2
"11343",494,0,1,1
"11344",494,1,2,0
"11345",494,2,2,1
"11346",494,4,1,2
"11347",494,2,2,4
"11348",494,0,1,2
"11349",494,1,1,0
"11350",494,1,2,1
"11351",494,0,1,1
"11352",494,2,1,0
"11353",494,1,2,2
"11354",494,1,1,1
"11355",494,1,0,1
"11356",494,0,0,1
"11357",494,1,1,0
"11358",494,0,2,1
"11359",494,1,2,0
"11360",494,2,2,1
"11361",494,0,5,2
"11362",494,0,5,0
"11363",495,4,0,0
"11364",495,0,0,4
"11365",495,2,0,0
"11366",495,2,1,2
"11367",495,0,1,2
"11368",495,0,1,0
"11369",495,0,0,0
"11370",495,1,2,0
"11371",495,1,1,1
"11372",495,3,1,1
"11373",495,5,1,3
"11374",495,0,0,5
"11375",495,2,0,0
"11376",495,0,3,2
"11377",495,1,3,0
"11378",495,1,2,1
"11379",495,1,2,1
"11380",495,0,1,1
"11381",495,2,0,0
"11382",495,0,0,2
"11383",495,1,0,0
"11384",495,0,1,1
"11385",495,1,0,0
"11386",496,9,2,8
"11387",496,5,2,9
"11388",496,3,3,5
"11389",496,2,3,3
"11390",496,11,4,2
"11391",496,11,1,11
"11392",496,8,0,11
"11393",496,4,1,8
"11394",496,4,0,4
"11395",496,4,0,4
"11396",496,4,0,4
"11397",496,1,0,4
"11398",496,2,0,1
"11399",496,0,0,2
"11400",496,1,0,0
"11401",496,0,0,1
"11402",496,0,0,0
"11403",496,6,0,0
"11404",496,1,0,6
"11405",496,1,0,1
"11406",496,2,0,1
"11407",496,0,0,2
"11408",496,0,0,0
"11409",497,6,1,18
"11410",497,14,5,6
"11411",497,14,4,14
"11412",497,9,3,14
"11413",497,11,4,9
"11414",497,16,3,11
"11415",497,6,4,16
"11416",497,6,3,6
"11417",497,8,0,6
"11418",497,7,3,8
"11419",497,6,1,7
"11420",497,13,3,6
"11421",497,7,1,13
"11422",497,6,3,7
"11423",497,2,4,6
"11424",497,8,2,2
"11425",497,2,3,8
"11426",497,3,0,2
"11427",497,1,2,3
"11428",497,4,0,1
"11429",497,10,2,4
"11430",497,2,0,10
"11431",497,11,2,2
"11432",498,1,1,0
"11433",498,2,2,1
"11434",498,0,4,2
"11435",498,0,2,0
"11436",498,1,3,0
"11437",498,0,1,1
"11438",498,3,3,0
"11439",498,1,3,3
"11440",498,1,2,1
"11441",498,2,2,1
"11442",498,0,3,2
"11443",498,0,0,0
"11444",498,0,1,0
"11445",498,0,2,0
"11446",498,3,2,0
"11447",498,1,1,3
"11448",498,1,2,1
"11449",498,3,0,1
"11450",498,1,1,3
"11451",498,0,1,1
"11452",498,2,5,0
"11453",498,0,1,2
"11454",498,2,1,0
"11455",499,2,0,4
"11456",499,1,1,2
"11457",499,2,1,1
"11458",499,1,1,2
"11459",499,1,4,1
"11460",499,0,1,1
"11461",499,4,1,0
"11462",499,2,1,4
"11463",499,3,0,2
"11464",499,1,2,3
"11465",499,0,0,1
"11466",499,2,1,0
"11467",499,0,2,2
"11468",499,0,4,0
"11469",499,0,4,0
"11470",499,1,3,0
"11471",499,1,5,1
"11472",499,1,2,1
"11473",499,3,3,1
"11474",499,2,5,3
"11475",499,3,5,2
"11476",499,2,4,3
"11477",499,7,2,2
"11478",500,1,4,1
"11479",500,2,3,1
"11480",500,3,3,2
"11481",500,3,2,3
"11482",500,3,2,3
"11483",500,2,3,3
"11484",500,3,1,2
"11485",500,3,2,3
"11486",500,2,1,3
"11487",500,1,1,2
"11488",500,4,1,1
"11489",500,3,0,4
"11490",500,0,2,3
"11491",500,3,1,0
"11492",500,1,3,3
"11493",500,2,5,1
"11494",500,0,2,2
"11495",500,4,4,0
"11496",500,6,3,4
"11497",500,1,5,6
"11498",500,0,3,1
"11499",500,0,3,0
"11500",500,3,4,0
"11501",501,2,3,4
"11502",501,3,2,2
"11503",501,1,1,3
"11504",501,4,4,1
"11505",501,0,4,4
"11506",501,9,3,0
"11507",501,0,5,9
"11508",501,5,5,0
"11509",501,2,6,5
"11510",501,1,5,2
"11511",501,0,3,1
"11512",501,4,6,0
"11513",501,3,2,4
"11514",501,2,4,3
"11515",501,2,5,2
"11516",501,7,3,2
"11517",501,7,3,7
"11518",501,1,3,7
"11519",501,3,2,1
"11520",501,2,4,3
"11521",501,6,3,2
"11522",501,2,6,6
"11523",501,4,4,2
"11524",502,0,2,0
"11525",502,3,2,0
"11526",502,5,2,3
"11527",502,4,2,5
"11528",502,0,2,4
"11529",502,1,2,0
"11530",502,3,1,1
"11531",502,1,1,3
"11532",502,4,5,1
"11533",502,2,2,4
"11534",502,4,1,2
"11535",502,8,2,4
"11536",502,4,2,8
"11537",502,2,1,4
"11538",502,7,2,2
"11539",502,4,1,7
"11540",502,2,2,4
"11541",502,2,2,2
"11542",502,6,1,2
"11543",502,4,2,6
"11544",502,4,0,4
"11545",502,3,1,4
"11546",502,7,2,3
"11547",503,3,0,3
"11548",503,3,0,3
"11549",503,0,0,3
"11550",503,0,0,0
"11551",503,0,0,0
"11552",503,4,0,0
"11553",503,0,0,4
"11554",503,0,0,0
"11555",503,1,0,0
"11556",503,4,0,1
"11557",503,3,0,4
"11558",503,6,0,3
"11559",503,4,0,6
"11560",503,5,1,4
"11561",503,2,1,5
"11562",503,1,0,2
"11563",503,1,0,1
"11564",503,6,0,1
"11565",503,1,1,6
"11566",503,1,2,1
"11567",503,2,2,1
"11568",503,4,1,2
"11569",503,2,2,4
"11570",504,7,2,14
"11571",504,14,2,7
"11572",504,14,1,14
"11573",504,7,2,14
"11574",504,7,1,7
"11575",504,18,1,7
"11576",504,4,3,18
"11577",504,7,1,4
"11578",504,7,1,7
"11579",504,12,2,7
"11580",504,8,2,12
"11581",504,7,5,8
"11582",504,9,3,7
"11583",504,3,1,9
"11584",504,10,1,3
"11585",504,6,2,10
"11586",504,6,4,6
"11587",504,2,0,6
"11588",504,9,1,2
"11589",504,9,1,9
"11590",504,3,0,9
"11591",504,2,2,3
"11592",504,4,2,2
"11593",505,6,2,6
"11594",505,8,1,6
"11595",505,3,2,8
"11596",505,5,2,3
"11597",505,0,3,5
"11598",505,4,5,0
"11599",505,6,1,4
"11600",505,5,4,6
"11601",505,8,4,5
"11602",505,5,3,8
"11603",505,5,4,5
"11604",505,1,3,5
"11605",505,2,3,1
"11606",505,0,2,2
"11607",505,0,3,0
"11608",505,1,3,0
"11609",505,0,1,1
"11610",505,3,2,0
"11611",505,3,2,3
"11612",505,3,3,3
"11613",505,2,4,3
"11614",505,2,9,2
"11615",505,1,3,2
"11616",506,5,2,2
"11617",506,2,0,5
"11618",506,11,0,2
"11619",506,12,3,11
"11620",506,17,3,12
"11621",506,0,3,17
"11622",506,12,4,0
"11623",506,2,7,12
"11624",506,8,4,2
"11625",506,2,3,8
"11626",506,5,5,2
"11627",506,8,5,5
"11628",506,0,6,8
"11629",506,9,5,0
"11630",506,2,4,9
"11631",506,2,3,2
"11632",506,8,2,2
"11633",506,9,0,8
"11634",506,3,4,9
"11635",506,1,1,3
"11636",506,10,1,1
"11637",506,3,1,10
"11638",506,1,1,3
"11639",507,11,1,8
"11640",507,8,2,11
"11641",507,29,2,8
"11642",507,9,1,29
"11643",507,21,2,9
"11644",507,17,1,21
"11645",507,16,2,17
"11646",507,6,1,16
"11647",507,9,1,6
"11648",507,9,1,9
"11649",507,6,3,9
"11650",507,8,1,6
"11651",507,8,3,8
"11652",507,7,3,8
"11653",507,8,1,7
"11654",507,3,2,8
"11655",507,14,1,3
"11656",507,4,1,14
"11657",507,11,0,4
"11658",507,3,1,11
"11659",507,10,0,3
"11660",507,12,1,10
"11661",507,4,1,12
"11662",508,16,0,19
"11663",508,21,2,16
"11664",508,16,3,21
"11665",508,24,2,16
"11666",508,33,4,24
"11667",508,27,1,33
"11668",508,20,0,27
"11669",508,22,3,20
"11670",508,24,2,22
"11671",508,21,1,24
"11672",508,17,2,21
"11673",508,20,2,17
"11674",508,21,2,20
"11675",508,22,4,21
"11676",508,28,4,22
"11677",508,23,1,28
"11678",508,20,0,23
"11679",508,14,3,20
"11680",508,16,0,14
"11681",508,14,3,16
"11682",508,14,5,14
"11683",508,13,2,14
"11684",508,15,2,13
"11685",509,2,2,6
"11686",509,6,2,2
"11687",509,8,2,6
"11688",509,10,2,8
"11689",509,4,2,10
"11690",509,4,1,4
"11691",509,3,2,4
"11692",509,6,1,3
"11693",509,3,0,6
"11694",509,4,1,3
"11695",509,1,1,4
"11696",509,6,2,1
"11697",509,3,1,6
"11698",509,7,1,3
"11699",509,10,2,7
"11700",509,2,3,10
"11701",509,4,3,2
"11702",509,2,4,4
"11703",509,4,5,2
"11704",509,3,4,4
"11705",509,2,4,3
"11706",509,5,3,2
"11707",509,1,4,5
"11708",510,2,2,4
"11709",510,4,2,2
"11710",510,0,3,4
"11711",510,2,2,0
"11712",510,2,1,2
"11713",510,1,1,2
"11714",510,2,2,1
"11715",510,0,1,2
"11716",510,0,1,0
"11717",510,1,2,0
"11718",510,2,2,1
"11719",510,4,2,2
"11720",510,2,1,4
"11721",510,1,3,2
"11722",510,3,0,1
"11723",510,1,1,3
"11724",510,3,0,1
"11725",510,4,0,3
"11726",510,2,3,4
"11727",510,4,5,2
"11728",510,5,3,4
"11729",510,1,3,5
"11730",510,0,3,1
"11731",511,0,0,1
"11732",511,0,0,0
"11733",511,0,0,0
"11734",511,0,0,0
"11735",511,0,0,0
"11736",511,0,0,0
"11737",511,0,0,0
"11738",511,0,0,0
"11739",511,0,0,0
"11740",511,0,0,0
"11741",511,0,0,0
"11742",511,0,0,0
"11743",511,0,0,0
"11744",511,0,0,0
"11745",511,0,0,0
"11746",511,0,0,0
"11747",511,1,2,0
"11748",511,2,1,1
"11749",511,6,4,2
"11750",511,4,0,6
"11751",511,1,0,4
"11752",511,4,2,1
"11753",511,6,1,4
"11754",512,2,0,10
"11755",512,10,1,2
"11756",512,5,0,10
"11757",512,5,2,5
"11758",512,8,3,5
"11759",512,5,1,8
"11760",512,3,2,5
"11761",512,3,1,3
"11762",512,1,1,3
"11763",512,4,2,1
"11764",512,10,0,4
"11765",512,3,0,10
"11766",512,4,1,3
"11767",512,4,4,4
"11768",512,1,2,4
"11769",512,6,1,1
"11770",512,4,0,6
"11771",512,3,0,4
"11772",512,7,1,3
"11773",512,5,1,7
"11774",512,3,2,5
"11775",512,2,1,3
"11776",512,5,2,2
"11777",513,0,5,1
"11778",513,3,2,0
"11779",513,0,3,3
"11780",513,0,1,0
"11781",513,1,2,0
"11782",513,3,3,1
"11783",513,0,1,3
"11784",513,1,6,0
"11785",513,2,3,1
"11786",513,2,3,2
"11787",513,2,4,2
"11788",513,2,1,2
"11789",513,1,3,2
"11790",513,1,3,1
"11791",513,1,3,1
"11792",513,1,2,1
"11793",513,1,2,1
"11794",513,0,2,1
"11795",513,1,4,0
"11796",513,1,3,1
"11797",513,0,2,1
"11798",513,4,1,0
"11799",513,0,2,4
"11800",514,3,4,6
"11801",514,0,2,3
"11802",514,0,2,0
"11803",514,3,2,0
"11804",514,0,3,3
"11805",514,0,1,0
"11806",514,0,2,0
"11807",514,0,3,0
"11808",514,4,1,0
"11809",514,0,3,4
"11810",514,0,1,0
"11811",514,4,1,0
"11812",514,0,1,4
"11813",514,0,4,0
"11814",514,3,3,0
"11815",514,0,3,3
"11816",514,0,2,0
"11817",514,0,2,0
"11818",514,0,2,0
"11819",514,3,2,0
"11820",514,6,3,3
"11821",514,7,3,6
"11822",514,0,1,7
"11823",515,3,1,8
"11824",515,3,1,3
"11825",515,6,2,3
"11826",515,9,0,6
"11827",515,14,2,9
"11828",515,7,1,14
"11829",515,8,2,7
"11830",515,9,2,8
"11831",515,9,1,9
"11832",515,3,1,9
"11833",515,9,2,3
"11834",515,8,0,9
"11835",515,3,1,8
"11836",515,9,1,3
"11837",515,4,1,9
"11838",515,5,0,4
"11839",515,7,0,5
"11840",515,7,1,7
"11841",515,7,2,7
"11842",515,5,1,7
"11843",515,3,2,5
"11844",515,2,2,3
"11845",515,1,2,2
"11846",516,4,0,8
"11847",516,0,0,4
"11848",516,0,0,0
"11849",516,2,0,0
"11850",516,6,1,2
"11851",516,0,2,6
"11852",516,0,1,0
"11853",516,2,1,0
"11854",516,4,3,2
"11855",516,6,1,4
"11856",516,6,1,6
"11857",516,5,3,6
"11858",516,2,1,5
"11859",516,2,2,2
"11860",516,9,0,2
"11861",516,2,1,9
"11862",516,0,1,2
"11863",516,4,0,0
"11864",516,6,2,4
"11865",516,0,0,6
"11866",516,0,0,0
"11867",516,0,1,0
"11868",516,0,0,0
"11869",517,1,0,0
"11870",517,0,2,1
"11871",517,0,2,0
"11872",517,2,1,0
"11873",517,0,2,2
"11874",517,2,2,0
"11875",517,6,2,2
"11876",517,3,4,6
"11877",517,1,3,3
"11878",517,0,1,1
"11879",517,1,1,0
"11880",517,0,2,1
"11881",517,2,1,0
"11882",517,0,2,2
"11883",517,2,1,0
"11884",517,1,2,2
"11885",517,0,1,1
"11886",517,1,1,0
"11887",517,5,2,1
"11888",517,5,2,5
"11889",517,2,1,5
"11890",517,6,1,2
"11891",517,1,1,6
"11892",518,5,3,0
"11893",518,2,2,5
"11894",518,3,4,2
"11895",518,0,4,3
"11896",518,0,4,0
"11897",518,3,3,0
"11898",518,1,4,3
"11899",518,3,6,1
"11900",518,0,5,3
"11901",518,3,6,0
"11902",518,3,5,3
"11903",518,4,9,3
"11904",518,3,5,4
"11905",518,7,5,3
"11906",518,7,8,7
"11907",518,3,5,7
"11908",518,0,3,3
"11909",518,8,4,0
"11910",518,4,3,8
"11911",518,7,3,4
"11912",518,8,5,7
"11913",518,9,9,8
"11914",518,5,6,9
"11915",519,0,0,0
"11916",519,0,0,0
"11917",519,0,0,0
"11918",519,0,0,0
"11919",519,0,0,0
"11920",519,0,0,0
"11921",519,0,0,0
"11922",519,0,0,0
"11923",519,0,0,0
"11924",519,0,0,0
"11925",519,0,0,0
"11926",519,2,1,0
"11927",519,2,0,2
"11928",519,5,1,2
"11929",519,2,0,5
"11930",519,0,0,2
"11931",519,5,0,0
"11932",519,4,0,5
"11933",519,0,1,4
"11934",519,0,1,0
"11935",519,0,3,0
"11936",519,1,2,0
"11937",519,0,1,1
"11938",520,0,1,0
"11939",520,4,2,0
"11940",520,0,1,4
"11941",520,1,1,0
"11942",520,0,1,1
"11943",520,0,0,0
"11944",520,0,1,0
"11945",520,0,2,0
"11946",520,0,2,0
"11947",520,0,1,0
"11948",520,0,4,0
"11949",520,1,2,0
"11950",520,0,3,1
"11951",520,0,1,0
"11952",520,0,1,0
"11953",520,2,0,0
"11954",520,0,0,2
"11955",520,1,0,0
"11956",520,0,2,1
"11957",520,0,1,0
"11958",520,0,1,0
"11959",520,0,3,0
"11960",520,0,3,0
"11961",521,5,3,3
"11962",521,5,2,5
"11963",521,4,3,5
"11964",521,2,6,4
"11965",521,6,1,2
"11966",521,4,0,6
"11967",521,1,0,4
"11968",521,10,1,1
"11969",521,4,1,10
"11970",521,8,0,4
"11971",521,5,1,8
"11972",521,8,0,5
"11973",521,4,0,8
"11974",521,5,0,4
"11975",521,9,0,5
"11976",521,6,0,9
"11977",521,6,0,6
"11978",521,4,0,6
"11979",521,10,0,4
"11980",521,6,0,10
"11981",521,10,0,6
"11982",521,5,0,10
"11983",521,8,0,5
"11984",522,5,3,2
"11985",522,2,4,5
"11986",522,2,0,2
"11987",522,6,4,2
"11988",522,2,3,6
"11989",522,3,2,2
"11990",522,0,1,3
"11991",522,3,1,0
"11992",522,2,0,3
"11993",522,3,2,2
"11994",522,4,3,3
"11995",522,4,1,4
"11996",522,0,2,4
"11997",522,9,1,0
"11998",522,5,2,9
"11999",522,1,4,5
"12000",522,3,1,1
"12001",522,3,0,3
"12002",522,1,1,3
"12003",522,4,0,1
"12004",522,3,0,4
"12005",522,2,1,3
"12006",522,1,4,2
"12007",523,0,1,0
"12008",523,0,2,0
"12009",523,2,1,0
"12010",523,1,0,2
"12011",523,0,0,1
"12012",523,0,0,0
"12013",523,0,1,0
"12014",523,0,0,0
"12015",523,1,0,0
"12016",523,0,0,1
"12017",523,0,1,0
"12018",523,0,4,0
"12019",523,0,1,0
"12020",523,0,0,0
"12021",523,3,0,0
"12022",523,0,1,3
"12023",523,1,1,0
"12024",523,0,0,1
"12025",523,0,0,0
"12026",523,0,0,0
"12027",523,0,0,0
"12028",523,0,2,0
"12029",523,1,0,0
"12030",524,0,0,4
"12031",524,0,0,0
"12032",524,2,0,0
"12033",524,0,0,2
"12034",524,0,0,0
"12035",524,1,0,0
"12036",524,0,0,1
"12037",524,0,1,0
"12038",524,0,0,0
"12039",524,0,1,0
"12040",524,0,1,0
"12041",524,1,1,0
"12042",524,2,0,1
"12043",524,1,0,2
"12044",524,0,0,1
"12045",524,0,1,0
"12046",524,0,0,0
"12047",524,0,0,0
"12048",524,0,1,0
"12049",524,0,1,0
"12050",524,0,2,0
"12051",524,2,1,0
"12052",524,1,1,2
"12053",525,4,2,3
"12054",525,3,2,4
"12055",525,6,3,3
"12056",525,5,2,6
"12057",525,3,2,5
"12058",525,11,1,3
"12059",525,3,2,11
"12060",525,5,2,3
"12061",525,4,2,5
"12062",525,4,1,4
"12063",525,9,3,4
"12064",525,9,3,9
"12065",525,2,3,9
"12066",525,5,3,2
"12067",525,1,0,5
